chr	start	end	gene	score	strand	length	DESCRIPTION	is_TF	is_SM_gene	SM_cluster	hasPeak.An_kdmB_20h_HA_1	peakId.An_kdmB_20h_HA_1	peakDist.An_kdmB_20h_HA_1	summitDist.An_kdmB_20h_HA_1	peakType.An_kdmB_20h_HA_1	enrichment.An_kdmB_20h_HA_1	peakCoverage.An_kdmB_20h_HA_1	pval.An_kdmB_20h_HA_1	tesPeakType.An_kdmB_20h_HA_1	tesEnrichment.An_kdmB_20h_HA_1	tesPval.An_kdmB_20h_HA_1	hasPeak.An_sntB_20h_HA_1	peakId.An_sntB_20h_HA_1	peakDist.An_sntB_20h_HA_1	summitDist.An_sntB_20h_HA_1	peakType.An_sntB_20h_HA_1	enrichment.An_sntB_20h_HA_1	peakCoverage.An_sntB_20h_HA_1	pval.An_sntB_20h_HA_1	tesPeakType.An_sntB_20h_HA_1	tesEnrichment.An_sntB_20h_HA_1	tesPval.An_sntB_20h_HA_1	hasPeak.An_ecoA_20h_HA_1	peakId.An_ecoA_20h_HA_1	peakDist.An_ecoA_20h_HA_1	summitDist.An_ecoA_20h_HA_1	peakType.An_ecoA_20h_HA_1	enrichment.An_ecoA_20h_HA_1	peakCoverage.An_ecoA_20h_HA_1	pval.An_ecoA_20h_HA_1	tesPeakType.An_ecoA_20h_HA_1	tesEnrichment.An_ecoA_20h_HA_1	tesPval.An_ecoA_20h_HA_1	hasPeak.An_rpdA_20h_HA_1	peakId.An_rpdA_20h_HA_1	peakDist.An_rpdA_20h_HA_1	summitDist.An_rpdA_20h_HA_1	peakType.An_rpdA_20h_HA_1	enrichment.An_rpdA_20h_HA_1	peakCoverage.An_rpdA_20h_HA_1	pval.An_rpdA_20h_HA_1	tesPeakType.An_rpdA_20h_HA_1	tesEnrichment.An_rpdA_20h_HA_1	tesPval.An_rpdA_20h_HA_1	An_untagged_20h_polII_1	is_expressed.An_untagged_20h_polII_1	group
ChrIII_A_nidulans_FGSC_A4	771489	773271	AN9526	.	+	1782	t-SNARE; role in vesicular transport between the ER and the Golgi complex; involved in polarity establishment and secretion	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_88	-67	-183	upstream	3.23838	26.4817638865278	8.7913	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_84	0	-40	overlapStart	2.28861	15.4580447002923	9.31223	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	13.733805952549	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_126	0	-54	overlapStart	2.27235	18.1111898261284	9.47332	NA	NA	NA	5.0826	FALSE	13
ChrIII_A_nidulans_FGSC_A4	773604	775908	AN4855	.	-	2304	Ortholog of A. fumigatus Af293 : Afu3g07550, A. niger CBS 513.88 : An02g13140, A. oryzae RIB40 : AO090020000137, Aspergillus wentii : Aspwe1_0029251 and Aspergillus sydowii : Aspsy1_0087744	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	3.50582999789715	NA	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_85	-202	-361	upstream	2.31006	15.4135272390192	9.25445	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	3.50225601375103	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	2.92636801528931	NA	NA	NA	NA	1.8894	FALSE	04
ChrIII_A_nidulans_FGSC_A4	776185	777213	AN20051	.	+	1028	Protein of unknown function	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.39663000965118	NA	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_85	0	84	overlapStart	2.31006	15.4135272390192	9.25445	overlapEnd	4.20945	36.74264	FALSE	NA	NA	NA	NA	NA	5.95925395774841	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.53796795558929	NA	overlapEnd	1.84436	4.43217	2.5119	FALSE	04
ChrIII_A_nidulans_FGSC_A4	779147	780674	AN4854	.	+	1527	Ortholog of A. fumigatus Af293 : Afu3g07570, A. niger CBS 513.88 : An02g13130, A. oryzae RIB40 : AO090020000139, Aspergillus wentii : Aspwe1_0050934 and Aspergillus sydowii : Aspsy1_0798750	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_89	0	-112	overlapStart	2.37094	28.2665250778198	5.6758	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_87	0	-82	overlapStart	1.79349	22.1658362013122	7.07452	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_67	0	-45	overlapStart	2.70283	29.462641832426	7.16198	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_128	0	-70	overlapStart	2.33805	24.0676864802723	16.05119	NA	NA	NA	5.6934	FALSE	15
ChrIII_A_nidulans_FGSC_A4	780514	783254	AN4853	.	-	2740	Putative membrane protein involved in a signaling pathway that activates PacC transcription factor in response to alkaline ambient pH	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_90	-178	-308	upstream	2.8967	22.6323009366575	6.83692	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.30402002620697	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.38165400028229	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_129	0	-277	overlapStart	2.82841	18.7530577297394	17.63599	NA	NA	NA	6.9971	FALSE	09
ChrIII_A_nidulans_FGSC_A4	789405	792315	AN10603	.	+	2910	Ortholog of A. fumigatus Af293 : Afu3g07510, A. niger CBS 513.88 : An02g13190, A. oryzae RIB40 : AO090020000145, Neosartorya fischeri NRRL 181 : NFIA_069680 and Aspergillus wentii : Aspwe1_0029255	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	11.0956299710274	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.43329995918274	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.80809798145294	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_130	0	-164	overlapStart	1.68736	10.797027456651	3.38404	NA	NA	NA	7.6639	FALSE	01
ChrIII_A_nidulans_FGSC_A4	802660	804579	AN4848	.	+	1919	Ortholog of A. niger CBS 513.88 : An18g00170, A. oryzae RIB40 : AO090003001413, Aspergillus wentii : Aspwe1_0044821, Aspwe1_0142113 and Aspergillus versicolor : Aspve1_0178335	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	11.3271600580215	NA	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_88	0	-118	overlapStart	2.90598	22.3140252161326	18.74727	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	13.2617999507189	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_131	0	-148	overlapStart	3.01618	20.3187645682806	20.69101	NA	NA	NA	4.9195	FALSE	05
ChrIII_A_nidulans_FGSC_A4	807632	808753	AN4846	.	-	1121	Ortholog of A. nidulans FGSC A4 : AN3529, AN4144, AN8311, AN9211 and A. fumigatus Af293 : Afu1g17260, Afu4g07950, Afu4g09380, Afu6g00560, Afu6g12140, Afu8g01900	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	12.0738100452423	NA	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_89	-135	-259	upstream	2.25541	15.8048223747215	9.63503	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_68	-122	-236	upstream	2.10713	18.0290928525109	3.27708	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_132	-97	-238	upstream	2.419	17.3114668104384	11.72263	NA	NA	NA	8.169	FALSE	07
ChrIII_A_nidulans_FGSC_A4	812506	813766	AN10604	.	-	1260	Ortholog of A. fumigatus Af293 : Afu2g17760, A. niger CBS 513.88 : An03g02870, Neosartorya fischeri NRRL 181 : NFIA_093160, Aspergillus wentii : Aspwe1_0141692 and Aspergillus versicolor : Aspve1_0070749	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_91	-43	-270	upstream	5.38106	48.7834014930372	30.40666	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_91	0	-280	overlapStart	3.11452	30.8945520899775	31.68729	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_69	-72	-238	upstream	3.16504	32.4047697356253	9.98062	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_134	0	-239	overlapStart	4.3598	39.3938526243913	62.58841	NA	NA	NA	21.0756	TRUE	15
ChrIII_A_nidulans_FGSC_A4	814213	815529	AN10601	.	-	1316	Ortholog of A. nidulans FGSC A4 : AN2923, A. fumigatus Af293 : Afu2g17770, Afu8g00650, A. niger CBS 513.88 : An11g02090, An01g01000 and A. oryzae RIB40 : AO090020000174, AO090103000301	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_92	-157	-318	upstream	4.51208	33.3381640449899	15.08926	pseudo_overlapEnd	5.38106	30.40666	TRUE	An_sntB_20h_HA_1_withCtrl_peak_92	-89	-291	upstream	3.0825	21.4313431197522	19.54572	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_70	-167	-299	upstream	3.85175	28.2612742411939	10.84487	pseudo_overlapEnd	3.16504	9.98062	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_135	-89	-317	upstream	4.0284	24.3938980527744	35.74158	NA	NA	NA	6.6295	FALSE	15
ChrIII_A_nidulans_FGSC_A4	816266	818372	AN4843	.	+	2106	Putative alpha-glucosidase with a predicted role in maltose metabolism	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_92	-277	-419	upstream	4.51208	33.3381640449899	15.08926	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_92	-140	-446	upstream	3.0825	21.4313431197522	19.54572	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_70	-335	-438	pseudo_upstream	3.85175	28.2612742411939	10.84487	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_135	-22	-420	upstream	4.0284	24.3938980527744	35.74158	NA	NA	NA	2.4902	FALSE	15
ChrIII_A_nidulans_FGSC_A4	818406	819890	AN4842	.	+	1484	Ortholog(s) have copper ion binding activity, role in cellular protein-containing complex assembly, copper ion transport and mitochondrial inner membrane, plasma membrane localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	8.83512995147705	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.60524001455307	NA	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_71	0	54	overlapStart	2.54312	14.3570749658934	4.17528	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_136	0	56	overlapStart	2.63037	14.8220147077185	11.26241	NA	NA	NA	16.122	TRUE	03
ChrIII_A_nidulans_FGSC_A4	820258	824274	AN4840	.	-	4016	Ortholog of A. fumigatus Af293 : Afu3g07350, A. niger CBS 513.88 : An02g13370, A. oryzae RIB40 : AO090020000188, Aspergillus wentii : Aspwe1_0173525 and Aspergillus sydowii : Aspsy1_0130803	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_93	0	1110	inside	3.96734	28.9343999544779	12.31566	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_93	0	1140	inside	1.903	15.062846570912	5.42553	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.34427397203445	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_137	0	1041	inside	2.16041	15.2706977223241	7.85186	NA	NA	NA	7.0065	FALSE	13
ChrIII_A_nidulans_FGSC_A4	826183	828622	AN4839	.	+	2439	Ortholog of A. fumigatus Af293 : Afu3g07340, A. niger CBS 513.88 : An02g13380, A. oryzae RIB40 : AO090020000189, Aspergillus wentii : Aspwe1_0559530 and Aspergillus sydowii : Aspsy1_0146522	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	6.47461997652054	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	3.83542000484467	NA	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_72	-578	-888	upstream	2.84172	19.4448861044053	5.59785	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_138	-487	-748	upstream	2.62962	17.5274799051841	13.3846	NA	NA	NA	5.4418	FALSE	03
ChrIII_A_nidulans_FGSC_A4	840764	843227	AN4834	.	-	2463	Ortholog of A. fumigatus Af293 : Afu3g07270, A. niger CBS 513.88 : An02g13430, A. oryzae RIB40 : AO090020000197, Aspergillus wentii : Aspwe1_0052406 and Aspergillus sydowii : Aspsy1_0087772	FALSE	TRUE	SM_cluster_24	FALSE	NA	NA	NA	NA	NA	8.19808009815216	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.60349999904633	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.52214991569519	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_139	0	-82	overlapStart	2.26834	15.0012877797693	8.91459	NA	NA	NA	6.0551	FALSE	01
ChrIII_A_nidulans_FGSC_A4	843480	844846	AN4833	.	-	1366	Has domain(s) with predicted hydrolase activity and role in metabolic process	FALSE	TRUE	SM_cluster_24	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_94	0	-165	overlapStart	3.4322	37.1714397730617	12.46275	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_94	0	-124	overlapStart	1.76025	19.3170285954594	5.38052	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_73	0	-66	overlapStart	2.56439	23.3492766766509	5.26705	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_140	0	-55	overlapStart	2.91321	20.6443762294162	19.05236	NA	NA	NA	42.8349	TRUE	15
ChrIII_A_nidulans_FGSC_A4	845248	847061	AN4832	.	+	1813	Ortholog of A. fumigatus Af293 : Afu3g07240, A. niger CBS 513.88 : An02g13480/atg29, A. oryzae RIB40 : AO090020000200, Aspergillus wentii : Aspwe1_0042020 and Aspergillus sydowii : Aspsy1_0148063	FALSE	TRUE	SM_cluster_24	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_94	-88	-237	upstream	3.4322	37.1714397730617	12.46275	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_94	-175	-278	upstream	1.76025	19.3170285954594	5.38052	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_73	-205	-336	upstream	2.56439	23.3492766766509	5.26705	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_140	-115	-347	upstream	2.91321	20.6443762294162	19.05236	NA	NA	NA	4.0723	FALSE	15
ChrIII_A_nidulans_FGSC_A4	849101	850621	AN4830	.	+	1520	Ortholog(s) have phosphopantothenate--cysteine ligase activity, role in acetyl-CoA biosynthetic process from pantothenate, coenzyme A biosynthetic process and CoA-synthesizing protein complex, cytoplasm, nucleus localization	FALSE	TRUE	SM_cluster_24	FALSE	NA	NA	NA	NA	NA	13.1478900995255	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.66069994926453	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.8076539916992	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_141	0	-101	overlapStart	2.84556	20.8622412822202	17.80216	NA	NA	NA	3.8084	FALSE	01
ChrIII_A_nidulans_FGSC_A4	850726	852106	AN4829	.	-	1380	Putative reductase with a predicted role in carbohydrate metabolism	FALSE	TRUE	SM_cluster_24	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_95	-161	-345	upstream	4.88954	32.503961384827	19.11677	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_95	-142	-331	upstream	2.00481	18.5216097193226	7.53549	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_74	-234	-401	upstream	2.1748	22.0237776668751	3.8979	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_142	-121	-298	upstream	3.31387	27.1093090953249	26.40424	NA	NA	NA	1.5262	FALSE	15
ChrIII_A_nidulans_FGSC_A4	852586	853935	AN10599	.	+	1349	Ortholog(s) have galactonate dehydratase activity and role in cellular carbohydrate catabolic process	FALSE	TRUE	SM_cluster_24	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_95	0	-135	overlapStart	4.88954	32.503961384827	19.11677	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_95	0	-149	overlapStart	2.00481	18.5216097193226	7.53549	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_74	-41	-79	upstream	2.1748	22.0237776668751	3.8979	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_142	-31	-182	upstream	3.31387	27.1093090953249	26.40424	NA	NA	NA	1.1216	FALSE	15
ChrIII_A_nidulans_FGSC_A4	868836	870726	AN4824	.	+	1890	Has domain(s) with predicted transferase activity, transferring glycosyl groups activity and membrane localization	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_96	-169	-368	upstream	2.81168	19.2812199903927	5.86144	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_96	-116	-149	upstream	1.7843	13.5700483383671	4.44247	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.6365340337753	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_143	-86	-430	upstream	2.56132	18.1803523117782	12.80336	NA	NA	NA	4.5557	FALSE	13
ChrIII_A_nidulans_FGSC_A4	891029	893962	AN4819	.	-	2933	Cytoplasmic protein involved in regulation of conidiation and sterigmatocystin production; related to prokaryotic glutamine synthetases; expression upregulated after exposure to farnesol	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	11.3285300245285	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.56375994205475	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	12.6714359312057	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_144	-31	-148	upstream	2.15717	13.2546709901609	7.34622	NA	NA	NA	3.7636	FALSE	01
ChrIII_A_nidulans_FGSC_A4	894301	898601	AN4818	.	-	4300	Putative histidine-containing phosphotransfer protein	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_97	-243	-624	upstream	8.0745	68.5640806967212	54.59485	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_97	-222	-570	upstream	3.32384	35.4015200550174	38.51181	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_75	-449	-592	upstream	3.37044	42.780000004251	12.18016	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_145	-169	-636	upstream	4.62075	37.9429965246291	60.63855	pseudo_overlapEnd	2.15717	7.34622	6.7583	FALSE	15
ChrIII_A_nidulans_FGSC_A4	899382	902542	AN4817	.	-	3160	Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_98	0	-92	overlapStart	6.27305	51.7855032127982	42.18139	pseudo_overlapEnd	8.0745	54.59485	TRUE	An_sntB_20h_HA_1_withCtrl_peak_98	0	-56	overlapStart	3.0413	36.7061538180789	29.69517	pseudo_overlapEnd	3.32384	38.51181	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_76	0	-113	overlapStart	3.60064	37.005562493878	14.20188	pseudo_overlapEnd	3.37044	12.18016	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_146	0	-60	overlapStart	3.71585	37.3537291811497	47.44118	pseudo_overlapEnd	4.62075	60.63855	19.3198	TRUE	15
ChrIII_A_nidulans_FGSC_A4	903531	905357	AN4816	.	+	1826	Ortholog of A. niger CBS 513.88 : An02g13620, A. oryzae RIB40 : AO090020000221, Aspergillus versicolor : Aspve1_0128410, Aspergillus niger ATCC 1015 : 47169-mRNA and Aspergillus sydowii : Aspsy1_0029739	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_98	-291	-897	pseudo_upstream	6.27305	51.7855032127982	42.18139	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	16.6200299777985	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	16.5244879388809	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_146	-264	-929	pseudo_upstream	3.71585	37.3537291811497	47.44118	NA	NA	NA	3.73	FALSE	09
ChrIII_A_nidulans_FGSC_A4	910786	912912	AN4814	.	+	2126	Ortholog(s) have calcium ion transmembrane transporter activity, role in Golgi calcium ion homeostasis, calcium ion transmembrane transport and Golgi medial cisterna, cis-Golgi network, fungal-type vacuole localization	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_99	-71	-316	upstream	7.334	71.3438350496249	57.17027	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_99	-85	-316	upstream	2.97633	37.720619065421	30.50036	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_77	-62	-280	upstream	3.38958	38.9219648549845	12.72205	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_147	-54	-316	upstream	3.33979	48.7308234565918	40.15643	NA	NA	NA	5.2084	FALSE	15
ChrIII_A_nidulans_FGSC_A4	927621	930390	AN10598	.	-	2769	Has domain(s) with predicted calcium ion binding, calcium-dependent phospholipid binding activity	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_100	-271	-426	upstream	2.47397	15.0315677938682	4.14362	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.87482002735138	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.82340999317169	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_148	-268	-398	upstream	2.55442	14.1289060866635	10.888	NA	NA	NA	5.4062	FALSE	09
ChrIII_A_nidulans_FGSC_A4	931117	933504	AN10595	.	-	2387	Putative septin; present only in filamentous fungi	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_101	-622	-999	upstream	5.39304	33.5684645940803	26.67322	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_100	-646	-865	upstream	2.85305	24.6641684351191	20.07764	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_78	-715	-1064	upstream	2.99035	26.8117707456861	8.09641	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_149	-545	-1006	upstream	3.66362	29.9914070479054	39.686279999999996	NA	NA	NA	10.9779	FALSE	15
ChrIII_A_nidulans_FGSC_A4	935651	937021	AN4807	.	-	1370	Ortholog of A. niger CBS 513.88 : An02g13800, A. oryzae RIB40 : AO090020000293, Aspergillus wentii : Aspwe1_0052428, Aspergillus sydowii : Aspsy1_0087808 and Aspergillus terreus NIH2624 : ATET_08721	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_103	-207	-306	upstream	2.97512	21.1367040257817	7.66148	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.2501100287437	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	11.6375859441757	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_151	-56	-212	upstream	2.11903	17.4405561538941	9.37556	NA	NA	NA	4.4751	FALSE	09
ChrIII_A_nidulans_FGSC_A4	938671	940233	AN4805	.	-	1562	Ortholog of A. fumigatus Af293 : Afu3g06990, A. niger CBS 513.88 : An02g13820, A. oryzae RIB40 : AO090020000295, Aspergillus wentii : Aspwe1_0157674 and Aspergillus sydowii : Aspsy1_0087809	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	8.7022399520874	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.27974998855591	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.46578800106049	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_152	0	-108	overlapStart	2.09415	12.754732907929	6.4633	NA	NA	NA	2.9252	FALSE	01
ChrIII_A_nidulans_FGSC_A4	940342	941587	AN4804	.	+	1245	Ortholog(s) have role in attachment of mitotic spindle microtubules to kinetochore, protein localization to kinetochore involved in kinetochore assembly and NMS complex, condensed nuclear chromosome kinetochore localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	8.01450001716614	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.35337999725342	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.45437994766235	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_152	0	-1	overlapStart	2.09415	12.754732907929	6.4633	NA	NA	NA	4.7004	FALSE	01
ChrIII_A_nidulans_FGSC_A4	946871	949249	AN4801	.	+	2378	Protein of unknown function	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	4.01821001362801	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.14696002960205	NA	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_80	-2716	-2869	upstream	2.24525	17.949857078939	3.54499	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.51094402933121	NA	NA	NA	NA	2.4682	FALSE	02
ChrIII_A_nidulans_FGSC_A4	949439	951917	AN4800	.	+	2478	Ortholog of A. fumigatus Af293 : Afu3g06910, A. niger CBS 513.88 : An11g09440, A. oryzae RIB40 : AO090020000302, Aspergillus wentii : Aspwe1_0562186 and Aspergillus sydowii : Aspsy1_0146673	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	11.3326400866508	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.92662001419067	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.0412139685154	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_153	0	-187	overlapStart	3.29922	22.3112485553678	22.98731	pseudo_overlapEnd	2.2433	8.19252	2.4023	FALSE	01
ChrIII_A_nidulans_FGSC_A4	952089	954714	AN4799	.	+	2625	Has domain(s) with predicted nucleic acid binding, nucleotide binding activity	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	4.32235002887249	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.42234995079041	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.47013599252701	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_154	-101	-190	upstream	2.2433	13.8210811142449	8.19252	NA	NA	NA	4.8668	FALSE	01
ChrIII_A_nidulans_FGSC_A4	959889	961991	AN4797	.	-	2102	Has domain(s) with predicted DNA binding, chromatin binding activity	TRUE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	13.2780400104523	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.5635000267029	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.1787880764008	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_155	0	-155	overlapStart	2.13477	15.7928199383043	7.77751	NA	NA	NA	6.0898	FALSE	01
