chr	start	end	gene	score	strand	length	DESCRIPTION	is_TF	is_SM_gene	SM_cluster	An_untagged_20h_polII_1	is_expressed.An_untagged_20h_polII_1	An_untagged_48h_polII_1	is_expressed.An_untagged_48h_polII_1	An_kdmB_del_20h_polII_1	is_expressed.An_kdmB_del_20h_polII_1	An_kdmB_del_48h_polII_1	is_expressed.An_kdmB_del_48h_polII_1	untagged_48h_vs_untagged_20h_polII	kdmB_del_48h_vs_kdmB_del_20h_polII	kdmB_del_20h_vs_untagged_20h_polII	kdmB_del_48h_vs_untagged_48h_polII	hasPeak.An_kdmB_20h_HA_1	peakId.An_kdmB_20h_HA_1	peakDist.An_kdmB_20h_HA_1	summitDist.An_kdmB_20h_HA_1	peakType.An_kdmB_20h_HA_1	enrichment.An_kdmB_20h_HA_1	pval.An_kdmB_20h_HA_1	tesPeakType.An_kdmB_20h_HA_1	tesEnrichment.An_kdmB_20h_HA_1	tesPval.An_kdmB_20h_HA_1	hasPeak.An_kdmB_48h_HA_1	peakId.An_kdmB_48h_HA_1	peakDist.An_kdmB_48h_HA_1	summitDist.An_kdmB_48h_HA_1	peakType.An_kdmB_48h_HA_1	enrichment.An_kdmB_48h_HA_1	pval.An_kdmB_48h_HA_1	tesPeakType.An_kdmB_48h_HA_1	tesEnrichment.An_kdmB_48h_HA_1	tesPval.An_kdmB_48h_HA_1	group
ChrIII_A_nidulans_FGSC_A4	633884	635259	AN4895	.	-	1375	Ortholog of A. fumigatus Af293 : Afu3g10980, A. niger CBS 513.88 : An02g06610, A. oryzae RIB40 : AO090003000652, Aspergillus wentii : Aspwe1_0106129 and Aspergillus sydowii : Aspsy1_0043033	FALSE	FALSE	NA	11.6475	FALSE	11.3231	FALSE	9.9869	FALSE	9.9398	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_73	-92	-139	upstream	3.00687	8.34998	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_82	-112	-668	upstream	2.85209	12.16469	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	635436	639834	AN4894	.	+	4398	Subunit of the SAGA transcriptional regulatory complex	FALSE	FALSE	NA	6.1578	FALSE	7.7696	FALSE	6.368	FALSE	5.3113	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_73	0	-39	overlapStart	3.00687	8.34998	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_82	0	490	overlapStart	2.85209	12.16469	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	640757	641856	AN4893	.	-	1099	Protein that suprresses the MMS sensitivity of certain auxotrophic mutants	FALSE	FALSE	NA	1.3719	FALSE	2.5108	FALSE	1.8282	FALSE	2.4127	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	644713	648484	AN4892	.	-	3771	Ortholog(s) have role in regulation of mRNA 3'-end processing and nucleus localization	FALSE	FALSE	NA	4.4497	FALSE	4.9972	FALSE	5.2979	FALSE	4.094	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	648690	649996	AN4891	.	+	1306	Ortholog(s) have histone binding activity	FALSE	FALSE	NA	5.5466	FALSE	6.9501	FALSE	5.8453	FALSE	6.2441	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	650605	654106	AN4890	.	-	3501	Ortholog(s) have role in Golgi to plasma membrane transport, exocytosis and plasma membrane localization	FALSE	FALSE	NA	3.0296	FALSE	7.5531	FALSE	5.8659	FALSE	6.7622	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	654564	655594	AN11253	.	-	1030	Has domain(s) with predicted transferase activity, transferring phosphorus-containing groups activity	FALSE	FALSE	NA	2.6728	FALSE	3.1647	FALSE	2.8498	FALSE	2.8886	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	656520	657614	AN4889	.	-	1094	Ortholog(s) have RNA binding activity and role in tRNA modification	FALSE	FALSE	NA	10.8037	FALSE	2.7059	FALSE	10.4572	FALSE	10.0496	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_74	0	-306	overlapStart	8.72758	70.54121	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
ChrIII_A_nidulans_FGSC_A4	658092	660277	AN4888	.	+	2185	Putative pyruvate decarboxylase with a predicted role in pyruvate metabolism or penicillin biosynthesis; intracellular; protein abundance decreased by menadione stress	FALSE	FALSE	NA	290.8628	TRUE	11.3172	FALSE	154.4358	TRUE	75.0551	TRUE	-4.56654410211928	-1.03120192518691	-0.90897151697755	2.62637065995482	TRUE	An_kdmB_20h_HA_1_narrow_peak_74	0	-173	overlapStart	8.72758	70.54121	pseudo_overlapEnd	2.40972	6.88951	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
ChrIII_A_nidulans_FGSC_A4	660508	666836	AN4887	.	+	6328	Putative mitogen-activated protein kinase kinase kinase (MAPKKK); inviable mutant arrests as branched germlings, remediated by NaCl or sucrose	FALSE	FALSE	NA	4.7075	FALSE	5.8293	FALSE	5.4188	FALSE	5.2253	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_75	-31	-173	upstream	2.40972	6.88951	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
ChrIII_A_nidulans_FGSC_A4	666266	668993	AN4886	.	-	2727	Ortholog(s) have protein transporter activity and role in ER to Golgi vesicle-mediated transport, autophagy of peroxisome, macroautophagy, protein localization by the Cvt pathway, retrograde transport, vesicle recycling within Golgi	FALSE	FALSE	NA	3.7396	FALSE	4.9067	FALSE	4.2621	FALSE	4.2093	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	669112	671013	AN10609	.	+	1901	Ortholog(s) have role in mitochondrial respiratory chain complex III assembly and integral component of mitochondrial inner membrane localization	FALSE	FALSE	NA	4.1004	FALSE	2.8892	FALSE	4.5454	FALSE	4.2851	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	671043	673174	AN10618	.	+	2131	Ortholog(s) have RNA binding activity	FALSE	FALSE	NA	2.2739	FALSE	2.5767	FALSE	2.8117	FALSE	1.9948	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	673230	675516	AN10619	.	+	2286	Has domain(s) with predicted carboxy-lyase activity, catalytic activity, pyridoxal phosphate binding activity and role in carboxylic acid metabolic process	FALSE	FALSE	NA	2.1703	FALSE	2.4846	FALSE	2.8169	FALSE	1.849	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	675504	677788	AN4884	.	-	2284	Ortholog(s) have protein homodimerization activity and role in retrograde vesicle-mediated transport, Golgi to ER	FALSE	FALSE	NA	1.8347	FALSE	3.157	FALSE	3.4324	FALSE	3.2868	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	678441	681150	AN4883	.	+	2709	Has domain(s) with predicted ATP binding, DNA binding, DNA ligase (ATP) activity and role in DNA biosynthetic process, DNA recombination, DNA repair, DNA replication	FALSE	FALSE	NA	2.0678	FALSE	3.41	FALSE	3.9775	FALSE	3.4934	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	682156	683885	AN4882	.	+	1729	Putative pectin lyase involved in degradation of pectin	FALSE	FALSE	NA	2.6187	FALSE	3.7438	FALSE	2.5949	FALSE	2.352	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	684154	685998	AN4881	.	-	1844	Ortholog of A. fumigatus Af293 : Afu3g11150, A. niger CBS 513.88 : An02g06900, A. oryzae RIB40 : AO090003000669, Aspergillus wentii : Aspwe1_0049285 and Aspergillus sydowii : Aspsy1_0796400	FALSE	FALSE	NA	8.5651	FALSE	8.3975	FALSE	8.0744	FALSE	6.8185	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_83	-326	-426	upstream	2.54975	12.22787	NA	NA	NA	2
ChrIII_A_nidulans_FGSC_A4	687110	690988	AN4880	.	+	3878	Ortholog of S. cerevisiae : YIL108W, A. fumigatus Af293 : Afu3g11160, A. niger CBS 513.88 : An02g06910, A. oryzae RIB40 : AO090003000672 and Aspergillus wentii : Aspwe1_0105166	FALSE	FALSE	NA	3.5845	FALSE	4.711	FALSE	7.3638	FALSE	8.506	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_84	0	226	overlapStart	2.55701	11.9951	NA	NA	NA	2
ChrIII_A_nidulans_FGSC_A4	691096	691929	AN4879	.	-	833	Protein of unknown function	FALSE	FALSE	NA	2.5396	FALSE	2.5999	FALSE	1.6951	FALSE	3.5248	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_76	-1231	-1503	upstream	5.00403	22.73246	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_85	-691	-1551	upstream	6.42353	89.88857	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	693799	698021	AN4878	.	-	4222	Putative transcription factor of unknown function; expression upregulated after exposure to farnesol	TRUE	FALSE	NA	8.2559	FALSE	10.1406	FALSE	8.4188	FALSE	23.0347	TRUE	0	1.35150362550021	0	1.10929186184768	TRUE	An_kdmB_20h_HA_1_narrow_peak_77	-20	-209	upstream	3.66979	12.26699	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_86	0	-783	overlapStart	2.82918	15.83355	overlapEnd	6.42353	89.88857	4
ChrIII_A_nidulans_FGSC_A4	699015	700690	AN4877	.	+	1675	Predicted DDE1 transposon-related ORF	TRUE	FALSE	NA	2.9132	FALSE	2.8246	FALSE	5.5865	FALSE	3.3035	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_78	-44	-208	upstream	3.26241	8.65954	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_86	0	-212	overlapStart	2.82918	15.83355	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	704305	708576	AN4876	.	-	4271	Ortholog(s) have role in cellular response to starvation and filamentous growth of a population of unicellular organisms in response to biotic stimulus, more	FALSE	FALSE	NA	4.9899	FALSE	5.7795	FALSE	4.6974	FALSE	6.0424	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	708745	710335	AN4875	.	+	1590	Ortholog(s) have role in cellular response to starvation, filamentous growth of a population of unicellular organisms in response to biotic stimulus, filamentous growth of a population of unicellular organisms in response to starvation	FALSE	FALSE	NA	3.8661	FALSE	5.4727	FALSE	4.3539	FALSE	4.6376	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	710504	712347	AN4874	.	+	1843	Ortholog(s) have endoribonuclease activity, role in RNA catabolic process, apoptotic process, cell morphogenesis and cytosol, extracellular region, fungal-type vacuole localization	FALSE	FALSE	NA	2.7825	FALSE	3.6343	FALSE	3.676	FALSE	4.2	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	712340	715532	AN4873	.	-	3192	Ortholog(s) have role in asexual spore wall assembly, asexual sporulation resulting in formation of a cellular spore and positive regulation of asexual sporulation resulting in formation of a cellular spore, more	TRUE	FALSE	NA	3.9309	FALSE	4.8646	FALSE	4.7669	FALSE	4.9668	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	716575	717590	AN4872	.	+	1015	Fusion protein consisting of N-terminal ubiquitin and C-terminal extension protein (CEP) of the small ribosomal subunit; transcript upregulated in response to camptothecin	FALSE	FALSE	NA	43.4414	TRUE	13.7958	TRUE	27.5854	TRUE	23.2998	TRUE	-1.58671656115662	-0.23433403852269	-0.636625787178228	0.715756735455701	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	717477	719308	AN4871	.	-	1831	Class V chitinase; glycoside hydrolase family 18 (GH18) protein with a role in the age-dependent autolysis	FALSE	FALSE	NA	4.0089	FALSE	8.1	FALSE	3.8694	FALSE	3.3368	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_88	0	-631	overlapStart	4.53475	41.71232	NA	NA	NA	2
ChrIII_A_nidulans_FGSC_A4	719711	720066	AN11767	.	-	355	Protein of unknown function	FALSE	FALSE	NA	3.56	FALSE	5.6273	FALSE	3.9007	FALSE	5.6755	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_81	-299	-403	upstream	2.59318	5.50931	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_88	0	127	includeFeature	4.53475	41.71232	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	720933	722954	AN4870	.	-	2021	Ortholog of A. fumigatus Af293 : Afu3g11290, A. niger CBS 513.88 : An02g07030, Aspergillus wentii : Aspwe1_0169120, Aspergillus sydowii : Aspsy1_0087725 and Aspergillus terreus NIH2624 : ATET_04661	FALSE	FALSE	NA	2.393	FALSE	2.7122	FALSE	3.0045	FALSE	2.1065	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_82	0	15	overlapStart	2.46641	4.53974	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_89	0	1370	inside	1.78659	3.74824	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	723519	724742	AN4869	.	-	1223	Putative 20S proteasome component; protein expressed at decreased levels in a hapX mutant versus wild-type; transcript upregulated in response to camptothecin	FALSE	FALSE	NA	7.4729	FALSE	9.1422	FALSE	7.5417	FALSE	9.3789	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	724830	726392	AN4868	.	-	1562	Ortholog of A. fumigatus Af293 : Afu3g11310, A. niger CBS 513.88 : An02g07050, Aspergillus wentii : Aspwe1_0037013, Aspergillus sydowii : Aspsy1_0029674 and Aspergillus glaucus : Aspgl1_0045568	FALSE	FALSE	NA	3.6708	FALSE	3.1033	FALSE	4.4144	FALSE	3.3034	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	726641	730059	AN4867	.	-	3418	Gamma-tubulin complex protein 3	FALSE	FALSE	NA	3.1007	FALSE	3.6746	FALSE	3.1458	FALSE	2.5676	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	730213	732440	AN4866	.	-	2227	Ortholog of A. fumigatus Af293 : Afu3g07720, A. oryzae RIB40 : AO090020000412, Aspergillus wentii : Aspwe1_0173493 and Aspergillus sydowii : Aspsy1_0056549	FALSE	FALSE	NA	35.2352	TRUE	19.0187	TRUE	24.5187	TRUE	19.4857	TRUE	-0.856043567656481	-0.316937644906595	-0.505837021580154	0.0332689011697314	TRUE	An_kdmB_20h_HA_1_narrow_peak_83	-83	-209	upstream	2.47904	4.99599	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_90	0	-93	overlapStart	1.67265	3.37993	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	732799	735041	AN4865	.	-	2242	Has domain(s) with predicted nucleic acid binding, nucleotide binding activity	FALSE	FALSE	NA	15.0515	TRUE	7.2816	FALSE	8.6288	FALSE	7.979	FALSE	-0.95472669480398	0	-0.73728020546315	0	FALSE	NA	NA	NA	NA	NA	NA	pseudo_overlapEnd	2.47904	4.99599	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	735282	737361	AN4864	.	+	2079	Putative glucosyltransferase; locus contains the conserved upstream open reading frame (uORF) AN4864-uORF	FALSE	FALSE	NA	3.5143	FALSE	3.5216	FALSE	3.9143	FALSE	3.8409	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	737433	738138	AN4863	.	-	705	Ortholog(s) have copper chaperone activity, role in aerobic respiration, intracellular copper ion transport, mitochondrial respiratory chain complex IV assembly and cytosol, mitochondrial intermembrane space localization	FALSE	FALSE	NA	8.9878	FALSE	6.1883	FALSE	11.3686	FALSE	8.9613	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	738245	740117	AN4862	.	+	1872	Putative Ran GTPase activating protein (GAP) with homology to Saccharomyces cerevisiae Rna1p; endogenously tagged RanGAP is excluded from nuclei during interphase and disperses throughout the cell at mitosis	FALSE	FALSE	NA	6.8336	FALSE	6.6551	FALSE	6.1912	FALSE	6.6644	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	740208	741964	AN4861	.	+	1756	Ortholog(s) have RNA polymerase II core binding, RNA polymerase II regulatory region DNA binding, transcription factor activity, core RNA polymerase II recruiting activity	FALSE	FALSE	NA	5.4203	FALSE	7.4373	FALSE	7.9927	FALSE	7.867	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	742220	742935	AN11766	.	+	715	Ortholog of A. fumigatus Af293 : Afu3g07660, A. oryzae RIB40 : AO090020000405, Neosartorya fischeri NRRL 181 : NFIA_069490 and Aspergillus wentii : Aspwe1_0173499	FALSE	FALSE	NA	3.7353	FALSE	2.8893	FALSE	2.6025	FALSE	5.2515	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	742731	744239	AN4860	.	-	1508	Putative pectin methyl esterase	FALSE	FALSE	NA	1.8561	FALSE	3.3361	FALSE	2.7417	FALSE	2.1514	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	745036	748861	AN4859	.	-	3825	Plasma membrane ATPase with a predicted role in energy metabolism	FALSE	FALSE	NA	125.9407	TRUE	71.7776	TRUE	58.9741	TRUE	112.1876	TRUE	-0.802588322269473	0.91630440775852	-1.0817431953097	0.637149534718297	TRUE	An_kdmB_20h_HA_1_narrow_peak_84	-6	-432	upstream	5.81469	31.38931	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_91	-29	-283	upstream	3.79116	30.76825	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	759006	760761	AN10617	.	-	1755	Putative cytochrome P450	FALSE	FALSE	NA	1.6111	FALSE	2.8485	FALSE	2.1125	FALSE	2.6226	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	761055	761769	AN10608	.	-	714	Has domain(s) with predicted hydrolase activity	FALSE	FALSE	NA	1.853	FALSE	3.033	FALSE	2.6837	FALSE	2.9322	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	762519	763157	AN11765	.	+	638	Ortholog of A. fumigatus Af293 : Afu3g07625, A. niger CBS 513.88 : An12g02680, An02g12900, An04g10150 and A. oryzae RIB40 : AO090020000130, AO090023000386	FALSE	FALSE	NA	4.7728	FALSE	13.0566	TRUE	6.4202	FALSE	7.1548	FALSE	1.28390452977966	0	0	-0.785526278834932	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	763316	765618	AN4857	.	+	2302	Has domain(s) with predicted transferase activity, transferring phosphorus-containing groups activity	FALSE	FALSE	NA	7.8101	FALSE	24.1174	TRUE	5.2806	FALSE	9.7473	FALSE	1.51145683315145	0	0	-1.22471286998004	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	765602	767984	AN10616	.	-	2382	Protein of unknown function	FALSE	FALSE	NA	9.0843	FALSE	13.3617	TRUE	7.4131	FALSE	5.742	FALSE	0.510115588649384	0	0	-1.09097799920582	TRUE	An_kdmB_20h_HA_1_narrow_peak_88	0	407	inside	2.75308	6.02269	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_97	0	118	overlapStart	3.37268	20.51622	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	768188	771281	AN12479	.	-	3093	Ortholog of A. fumigatus Af293 : Afu3g07600, A. oryzae RIB40 : AO090020000133, Neosartorya fischeri NRRL 181 : NFIA_069570 and Aspergillus versicolor : Aspve1_0573130	FALSE	FALSE	NA	6.7072	FALSE	8.7034	FALSE	7.0191	FALSE	8.1319	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_89	0	-25	overlapStart	3.20493	9.0949	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_98	0	83	overlapStart	2.20967	6.66981	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	771489	773271	AN9526	.	+	1782	t-SNARE; role in vesicular transport between the ER and the Golgi complex; involved in polarity establishment and secretion	FALSE	FALSE	NA	5.0826	FALSE	6.6536	FALSE	6.9807	FALSE	5.8614	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_89	-38	-184	upstream	3.20493	9.0949	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_98	-182	-292	upstream	2.20967	6.66981	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	773604	775908	AN4855	.	-	2304	Ortholog of A. fumigatus Af293 : Afu3g07550, A. niger CBS 513.88 : An02g13140, A. oryzae RIB40 : AO090020000137, Aspergillus wentii : Aspwe1_0029251 and Aspergillus sydowii : Aspsy1_0087744	FALSE	FALSE	NA	1.8894	FALSE	3.7603	FALSE	2.7717	FALSE	2.4663	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_100	-15	-368	upstream	1.99693	5.78059	NA	NA	NA	2
ChrIII_A_nidulans_FGSC_A4	776185	777213	AN20051	.	+	1028	Protein of unknown function	FALSE	FALSE	NA	2.5119	FALSE	5.2415	FALSE	5.0925	FALSE	3.6437	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_100	0	90	overlapStart	1.99693	5.78059	NA	NA	NA	2
ChrIII_A_nidulans_FGSC_A4	779147	780674	AN4854	.	+	1527	Ortholog of A. fumigatus Af293 : Afu3g07570, A. niger CBS 513.88 : An02g13130, A. oryzae RIB40 : AO090020000139, Aspergillus wentii : Aspwe1_0050934 and Aspergillus sydowii : Aspsy1_0798750	FALSE	FALSE	NA	5.6934	FALSE	8.8357	FALSE	6.4285	FALSE	4.9456	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_90	0	-113	overlapStart	2.33704	5.78633	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_101	0	-56	overlapStart	2.38096	9.44014	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	780514	783254	AN4853	.	-	2740	Putative membrane protein involved in a signaling pathway that activates PacC transcription factor in response to alkaline ambient pH	FALSE	FALSE	NA	6.9971	FALSE	9.2125	FALSE	6.8656	FALSE	4.5183	FALSE	0	0	0	0	TRUE	An_kdmB_20h_HA_1_narrow_peak_91	-203	-309	upstream	2.79499	6.67021	NA	NA	NA	TRUE	An_kdmB_48h_HA_1_narrow_peak_102	0	-240	overlapStart	3.95836	37.30585	NA	NA	NA	4
ChrIII_A_nidulans_FGSC_A4	785936	789120	AN4852	.	+	3184	Putative glucan 1,3-beta-glucosidase with a predicted role in glucan metabolism	FALSE	FALSE	NA	3.8264	FALSE	3.0901	FALSE	4.933	FALSE	2.9925	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
ChrIII_A_nidulans_FGSC_A4	789405	792315	AN10603	.	+	2910	Ortholog of A. fumigatus Af293 : Afu3g07510, A. niger CBS 513.88 : An02g13190, A. oryzae RIB40 : AO090020000145, Neosartorya fischeri NRRL 181 : NFIA_069680 and Aspergillus wentii : Aspwe1_0029255	FALSE	FALSE	NA	7.6639	FALSE	4.5284	FALSE	6.4254	FALSE	4.0734	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
